#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score	queryItem2	queryItem
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	U2af2	10090.ENSMUSP00000125003	10090.ENSMUSP00000005041	0	0	0	0	0.118	0.057	0.6	0	0.638	U2af2	Srrm1
Srrm1	U2af2	10090.ENSMUSP00000125003	10090.ENSMUSP00000005041	0	0	0	0	0.118	0.057	0.6	0	0.638	U2af2	Srrm1
Srrm1	U2af2	10090.ENSMUSP00000125003	10090.ENSMUSP00000005041	0	0	0	0	0.118	0.057	0.6	0	0.638	U2af2	Srrm1
Srrm1	U2af2	10090.ENSMUSP00000125003	10090.ENSMUSP00000005041	0	0	0	0	0.118	0.057	0.6	0	0.638	U2af2	Srrm1
Srrm1	U2af2	10090.ENSMUSP00000125003	10090.ENSMUSP00000005041	0	0	0	0	0.118	0.057	0.6	0	0.638	U2af2	Srrm1
Srrm1	U2af2	10090.ENSMUSP00000125003	10090.ENSMUSP00000005041	0	0	0	0	0.118	0.057	0.6	0	0.638	U2af2	Srrm1
Srrm1	U2af2	10090.ENSMUSP00000125003	10090.ENSMUSP00000005041	0	0	0	0	0.118	0.057	0.6	0	0.638	U2af2	Srrm1
Srrm1	U2af2	10090.ENSMUSP00000125003	10090.ENSMUSP00000005041	0	0	0	0	0.118	0.057	0.6	0	0.638	U2af2	Srrm1
Srrm1	U2af2	10090.ENSMUSP00000125003	10090.ENSMUSP00000005041	0	0	0	0	0.118	0.057	0.6	0	0.638	U2af2	Srrm1
Srrm1	U2af2	10090.ENSMUSP00000125003	10090.ENSMUSP00000005041	0	0	0	0	0.118	0.057	0.6	0	0.638	U2af2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Wdr33	10090.ENSMUSP00000125003	10090.ENSMUSP00000025264	0	0	0	0	0.188	0	0.6	0	0.661	Wdr33	Srrm1
Srrm1	Wdr33	10090.ENSMUSP00000125003	10090.ENSMUSP00000025264	0	0	0	0	0.188	0	0.6	0	0.661	Wdr33	Srrm1
Srrm1	Wdr33	10090.ENSMUSP00000125003	10090.ENSMUSP00000025264	0	0	0	0	0.188	0	0.6	0	0.661	Wdr33	Srrm1
Srrm1	Wdr33	10090.ENSMUSP00000125003	10090.ENSMUSP00000025264	0	0	0	0	0.188	0	0.6	0	0.661	Wdr33	Srrm1
Srrm1	Wdr33	10090.ENSMUSP00000125003	10090.ENSMUSP00000025264	0	0	0	0	0.188	0	0.6	0	0.661	Wdr33	Srrm1
Srrm1	Wdr33	10090.ENSMUSP00000125003	10090.ENSMUSP00000025264	0	0	0	0	0.188	0	0.6	0	0.661	Wdr33	Srrm1
Srrm1	Wdr33	10090.ENSMUSP00000125003	10090.ENSMUSP00000025264	0	0	0	0	0.188	0	0.6	0	0.661	Wdr33	Srrm1
Srrm1	Wdr33	10090.ENSMUSP00000125003	10090.ENSMUSP00000025264	0	0	0	0	0.188	0	0.6	0	0.661	Wdr33	Srrm1
Srrm1	Wdr33	10090.ENSMUSP00000125003	10090.ENSMUSP00000025264	0	0	0	0	0.188	0	0.6	0	0.661	Wdr33	Srrm1
Srrm1	Wdr33	10090.ENSMUSP00000125003	10090.ENSMUSP00000025264	0	0	0	0	0.188	0	0.6	0	0.661	Wdr33	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srsf4	10090.ENSMUSP00000125003	10090.ENSMUSP00000061474	0	0	0	0	0.128	0.262	0.6	0	0.72	Srsf4	Srrm1
Srrm1	Srsf4	10090.ENSMUSP00000125003	10090.ENSMUSP00000061474	0	0	0	0	0.128	0.262	0.6	0	0.72	Srsf4	Srrm1
Srrm1	Srsf4	10090.ENSMUSP00000125003	10090.ENSMUSP00000061474	0	0	0	0	0.128	0.262	0.6	0	0.72	Srsf4	Srrm1
Srrm1	Srsf4	10090.ENSMUSP00000125003	10090.ENSMUSP00000061474	0	0	0	0	0.128	0.262	0.6	0	0.72	Srsf4	Srrm1
Srrm1	Srsf4	10090.ENSMUSP00000125003	10090.ENSMUSP00000061474	0	0	0	0	0.128	0.262	0.6	0	0.72	Srsf4	Srrm1
Srrm1	Srsf4	10090.ENSMUSP00000125003	10090.ENSMUSP00000061474	0	0	0	0	0.128	0.262	0.6	0	0.72	Srsf4	Srrm1
Srrm1	Srsf4	10090.ENSMUSP00000125003	10090.ENSMUSP00000061474	0	0	0	0	0.128	0.262	0.6	0	0.72	Srsf4	Srrm1
Srrm1	Srsf4	10090.ENSMUSP00000125003	10090.ENSMUSP00000061474	0	0	0	0	0.128	0.262	0.6	0	0.72	Srsf4	Srrm1
Srrm1	Srsf4	10090.ENSMUSP00000125003	10090.ENSMUSP00000061474	0	0	0	0	0.128	0.262	0.6	0	0.72	Srsf4	Srrm1
Srrm1	Srsf4	10090.ENSMUSP00000125003	10090.ENSMUSP00000061474	0	0	0	0	0.128	0.262	0.6	0	0.72	Srsf4	Srrm1
Srrm1	Srsf1	10090.ENSMUSP00000125003	10090.ENSMUSP00000120595	0	0	0	0	0.097	0.922	0.6	0	0.969	Srsf1	Srrm1
Srrm1	Srsf1	10090.ENSMUSP00000125003	10090.ENSMUSP00000120595	0	0	0	0	0.097	0.922	0.6	0	0.969	Srsf1	Srrm1
Srrm1	Srsf1	10090.ENSMUSP00000125003	10090.ENSMUSP00000120595	0	0	0	0	0.097	0.922	0.6	0	0.969	Srsf1	Srrm1
Srrm1	Srsf1	10090.ENSMUSP00000125003	10090.ENSMUSP00000120595	0	0	0	0	0.097	0.922	0.6	0	0.969	Srsf1	Srrm1
Srrm1	Srsf1	10090.ENSMUSP00000125003	10090.ENSMUSP00000120595	0	0	0	0	0.097	0.922	0.6	0	0.969	Srsf1	Srrm1
Srrm1	Srsf1	10090.ENSMUSP00000125003	10090.ENSMUSP00000120595	0	0	0	0	0.097	0.922	0.6	0	0.969	Srsf1	Srrm1
Srrm1	Srsf1	10090.ENSMUSP00000125003	10090.ENSMUSP00000120595	0	0	0	0	0.097	0.922	0.6	0	0.969	Srsf1	Srrm1
Srrm1	Srsf1	10090.ENSMUSP00000125003	10090.ENSMUSP00000120595	0	0	0	0	0.097	0.922	0.6	0	0.969	Srsf1	Srrm1
Srrm1	Srsf1	10090.ENSMUSP00000125003	10090.ENSMUSP00000120595	0	0	0	0	0.097	0.922	0.6	0	0.969	Srsf1	Srrm1
Srrm1	Srsf1	10090.ENSMUSP00000125003	10090.ENSMUSP00000120595	0	0	0	0	0.097	0.922	0.6	0	0.969	Srsf1	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
Srrm1	Srrm2	10090.ENSMUSP00000125003	10090.ENSMUSP00000085993	0	0	0	0	0.208	0.909	0.8	0	0.984	Srrm2	Srrm1
